vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,origtatripno,tablockid,zone,mode,psgld,stst,stsd,pulled_at,rt_chunk
7967,20260219 23:38,41.834482036653114,-87.61695861816406,3,18414,3,Michigan/Chicago,44274,False,398,273997116,3 -773,,1,N/A,83040,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
1348,20260219 23:38,41.87484686715262,-87.62417602539062,358,18414,3,Michigan/Chicago,60293,False,88365493,273997115,3 -717,,1,N/A,82020,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8679,20260219 23:38,41.89527014027471,-87.6203384399414,1,18415,3,95th Red Line,804,False,88365629,273997232,3 -770,,1,N/A,84840,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8686,20260219 23:38,41.86929108260514,-87.62418365478516,181,18415,3,95th Red Line,12491,False,88365628,273997231,3 -709,,1,N/A,84090,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8901,20260219 23:38,41.85082801612648,-87.6190414428711,179,18415,3,95th Red Line,20431,False,1080329,273997230,3 -775,,1,N/A,83340,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
7954,20260219 23:38,41.80596180966026,-87.61656081885623,179,18415,3,95th Red Line,36930,False,88365627,273997229,3 -715,,1,N/A,82560,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
7917,20260219 23:38,41.76929975237165,-87.61542750767299,178,18415,3,95th Red Line,50347,False,88365617,273997228,3 -774,,1,N/A,81570,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
1095,20260219 23:38,41.718207768031526,-87.62322499800702,345,18415,3,95th Red Line,73425,False,1080326,273997227,3 -772,,1,N/A,80700,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
1092,20260219 23:38,41.87836296613826,-87.62421062380768,355,19378,4,Illinois Center,75600,False,88362334,273985786,4 -757,,1,N/A,81000,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
1338,20260219 23:38,41.79487331842972,-87.60614763680151,2,25899,4,Illinois Center,41609,False,88358083,273985936,4 -759,,1,N/A,83100,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8467,20260219 23:38,41.849594822636355,-87.62364366319444,355,25899,4,Illinois Center,65130,False,88362231,273985689,4 -760,,1,N/A,81900,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8140,20260219 23:38,41.8815224387429,-87.62446351484819,179,28327,4,95th Red Line,4648,False,88362431,273985880,4 -762,,1,N/A,84720,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
1308,20260219 23:38,41.84355576184331,-87.62358856201172,178,28327,4,95th Red Line,18544,False,88362429,273985881,4 -715,,1,N/A,83700,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8609,20260219 23:38,41.801134167295515,-87.60639213793206,177,28327,4,95th Red Line,37637,False,88362428,273985879,4 -761,,1,N/A,82740,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
1212,20260219 23:38,41.750008477105034,-87.60526487562392,180,28327,4,95th Red Line,56196,False,88362427,273985878,4 -713,,1,N/A,81840,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8475,20260219 23:38,41.88518142700195,-87.6222915649414,353,7107,6,79th/South Shore,1603,False,22224104,273988766,6 -164,,1,N/A,85260,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8498,20260219 23:38,41.83343505859375,-87.60765838623047,163,7107,6,79th/South Shore,26515,False,22224102,273988764,6 -161,,1,N/A,83400,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
4083,20260219 23:38,41.77744512557983,-87.58633937835694,178,7107,6,79th/South Shore,50482,False,22224101,273988763,6 -158,,1,N/A,82410,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8001,20260219 23:38,41.75201416015625,-87.54534606933593,265,7107,6,79th/South Shore,69143,False,22224100,273988768,6 -165,,1,N/A,81480,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
4304,20260219 23:38,41.787400891703946,-87.58661651611328,357,14134,6,Wacker/Columbus,22056,False,22224106,273988908,6 -166,,1,N/A,83910,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8444,20260219 23:38,41.88095474243164,-87.62422943115234,2,14134,6,Wacker/Columbus,61312,False,22224106,273988724,6 -152,,1,N/A,82590,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8398,20260219 23:38,41.9319098336356,-87.64898742191376,178,9368,8,79th,6987,False,1078431,273991422,8 -761,,1,N/A,84540,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8621,20260219 23:38,41.89119867845015,-87.64766901189631,156,9368,8,79th,25817,False,1078430,273991421,8 -760,,1,N/A,83340,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8557,20260219 23:38,41.846907479422434,-87.64768888512437,236,9368,8,79th,42276,False,1078429,273991420,8 -763,,1,N/A,82140,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8683,20260219 23:38,41.7979858152328,-87.6452532122212,179,9368,8,79th,61117,False,1078428,273991419,8 -757,,1,N/A,80970,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8604,20260219 23:38,41.756061310463764,-87.64420204974235,178,9368,8,79th,76426,False,1078426,273991417,8 -759,,1,N/A,78780,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8507,20260219 23:38,41.75437491280692,-87.6441421508789,178,9368,8,79th,77040,False,1078427,273991418,8 -756,,1,N/A,79860,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
1278,20260219 23:38,41.862361214377664,-87.64676666259766,358,9376,8,Waveland/Broadway,42438,False,1078385,273991284,8 -766,,1,N/A,82800,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8458,20260219 23:38,41.9034714212223,-87.6568902463329,90,9376,8,Waveland/Broadway,58877,False,1078384,273991283,8 -765,,1,N/A,81660,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
7970,20260219 23:38,41.93845210355871,-87.64923095703125,356,9376,8,Waveland/Broadway,73951,False,1078383,273991282,8 -764,,1,N/A,80430,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8473,20260219 23:38,41.75106430053711,-87.6275634765625,171,7128,8A,127th,0,False,88355836,273998162,8A-705,,1,N/A,85200,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
1221,20260219 23:38,41.70883377738621,-87.64295959472656,178,7128,8A,127th,19680,False,88355835,273998161,8A-701,,1,N/A,83970,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
7976,20260219 23:38,41.66251693946728,-87.63960177656533,72,7128,8A,127th,37308,False,88355834,273998160,8A-703,,1,N/A,82740,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
7978,20260219 23:38,41.7292845589774,-87.6433585030692,358,7129,8A,79th Red Line,25073,False,88355844,273998093,8A-752,,1,N/A,83910,2026-02-19,2026-02-19 23:38:59 CST,"1,2,3,4,X4,N5,6,7,8,8A"
8937,20260219 23:38,41.895088333333334,-87.774405,135,6662,66,Navy Pier,0,False,173,273989070,66 -872,,1,N/A,85110,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8884,20260219 23:38,41.89503860473633,-87.73902893066406,91,6662,66,Navy Pier,9704,False,172,273989069,66 -869,,1,N/A,84450,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8772,20260219 23:38,41.89585876464844,-87.68148040771484,89,6662,66,Navy Pier,25375,False,171,273989068,66 -868,,1,N/A,83790,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8571,20260219 23:38,41.89607068112022,-87.66713333129883,86,6662,66,Navy Pier,29277,False,170,273989067,66 -867,,1,N/A,83130,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8547,20260219 23:38,41.89244842529297,-87.61138916015625,36,6662,66,Navy Pier,49548,False,168,273989065,66 -866,,1,N/A,81810,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8612,20260219 23:38,41.891868333333335,-87.61968,128,6665,66,Austin,2880,False,355,273989264,66 -822,,1,N/A,84840,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8877,20260219 23:38,41.8948503112793,-87.63416107177734,175,6665,66,Austin,9049,False,354,273989263,66 -856,,1,N/A,84240,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
609,20260219 23:38,41.89565211328967,-87.65447708656048,312,6665,66,Austin,16398,False,353,273989262,66 -855,,1,N/A,83640,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8819,20260219 23:38,41.89573464026818,-87.69353661170372,269,6665,66,Austin,27094,False,352,273989261,66 -854,,1,N/A,83040,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8412,20260219 23:38,41.89523903099266,-87.73354545799461,268,6665,66,Austin,37964,False,351,273989260,66 -870,,1,N/A,82440,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8873,20260219 23:38,41.8948860168457,-87.75936126708984,89,6982,66,Pulaski,4157,False,88421721,274027092,SN  -852,,1,N/A,85020,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
1929,20260219 23:38,41.89506149291992,-87.73770904541016,90,6982,66,Pulaski,10061,False,88421714,274027096,66 -835,,1,N/A,84570,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8909,20260219 23:38,41.773406982421875,-87.58040618896484,268,4605,67,Ford City,3442,False,88358176,273989381,67 -606,,1,N/A,84930,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8016,20260219 23:39,41.76880645751953,-87.64593721047426,269,4605,67,Ford City,22545,False,88358174,273989380,67 -611,,1,N/A,83640,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8185,20260219 23:38,41.75612,-87.73297333333333,356,4605,67,Ford City,51539,False,88358173,273989379,67 -610,,1,N/A,82440,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8228,20260219 23:38,41.769117401867376,-87.62589449998809,89,4609,67,69th Red Line,34756,False,88358291,273989493,67 -603,,1,N/A,83580,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
1245,20260219 23:38,41.90330410003662,-87.67158842086792,272,2291,70,Austin,12545,False,88347551,273989830,70 -852,,1,N/A,84270,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
1500,20260219 23:38,41.90216064453125,-87.76403839111327,268,2291,70,Austin,37760,False,88364403,273989829,70 -815,,1,N/A,83040,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8132,20260219 23:38,41.7658805847168,-87.59658276593244,89,7029,71,112th/Torrence,9938,False,22223627,273993188,71 -115,,1,N/A,84630,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8325,20260219 23:38,41.73771755511944,-87.55146026611328,178,7029,71,112th/Torrence,32814,False,22223626,273993187,71 -158,,1,N/A,83430,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8000,20260219 23:38,41.69276428222656,-87.55967712402344,150,7032,71,69th Red Line,0,False,22223613,273993092,71 -160,,1,N/A,85200,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8333,20260219 23:38,41.760314874481736,-87.5577198497036,233,7032,71,69th Red Line,29729,False,22223614,273993091,71 -159,,1,N/A,83910,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8483,20260219 23:38,41.765663146972656,-87.62094298405434,266,7032,71,69th Red Line,49153,False,22223615,273993090,71 -156,,1,N/A,82650,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8878,20260219 23:39,41.91075134277344,-87.66034838618064,267,95,72,Harlem,7947,False,1075613,273986177,72 -863,,1,N/A,84420,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8693,20260219 23:38,41.90982437133789,-87.73454803466797,268,95,72,Harlem,28092,False,1075612,273986173,72 -862,,1,N/A,83280,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8881,20260219 23:38,41.91071319580078,-87.8048097882952,91,95,72,Harlem,48358,False,1075611,273986176,72 -861,,1,N/A,82200,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
1109,20260219 23:38,41.90980911254883,-87.72793579101562,89,100,72,Pulaski,20771,False,88424007,274070256,72 -853,,1,N/A,84120,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8668,20260219 23:38,41.90940856933594,-87.75832101573114,94,10913,72,Clark,12487,False,1075633,273986148,72 -865,,1,N/A,84570,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8802,20260219 23:38,41.91040100097656,-87.68232971191406,87,10913,72,Clark,33164,False,1075631,273986151,72 -860,,1,N/A,83370,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8622,20260219 23:38,41.91130447387695,-87.6312255859375,220,10913,72,Clark,47103,False,1075630,273986167,72 -864,,1,N/A,82170,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8870,20260219 23:39,41.924896240234375,-87.69667902532613,272,8420,74,Grand/Nordica,12796,False,136,273989946,72 -856,,1,N/A,84360,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8615,20260219 23:38,41.92422866821289,-87.75574915959285,269,8420,74,Grand/Nordica,28905,False,135,273989945,74 -859,,1,N/A,83250,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8586,20260219 23:38,41.92364501953125,-87.7837905883789,87,8421,74,Pulaski,4940,False,88423284,274070187,74 -810,,1,N/A,84870,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8760,20260219 23:39,41.923648834228516,-87.80157470703125,172,8422,74,Halsted,66,False,132,273990066,74 -808,,1,N/A,85110,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8647,20260219 23:38,41.92472839355469,-87.70030918121338,92,8422,74,Halsted,27619,False,139,273990065,74 -820,,1,N/A,83820,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8172,20260219 23:38,41.925498962402344,-87.64924808424347,268,8422,74,Halsted,46248,False,140,273990064,74 -860,,1,N/A,82530,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
7902,20260219 23:38,41.758160495758055,-87.62634830474853,257,29251,75,79th/Western,19500,False,10002637,273990239,75 -652,,1,N/A,84150,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
1580,20260219 23:38,41.759071350097656,-87.5604255312965,89,29252,75,Lakefront,45549,False,10002632,273990156,75 -653,,1,N/A,82500,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8349,20260219 23:38,41.931151666666665,-87.805665,51,4618,76,Logan Square,0,False,187,273992877,76 -464,,1,N/A,85410,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8370,20260219 23:38,41.93194068350443,-87.7146593419517,88,4618,76,Logan Square,24842,False,186,273992876,76 -455,,1,N/A,84000,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8359,20260219 23:38,41.932090759277344,-87.70007089468149,269,4621,76,Harlem,19240,False,181,273992995,76 -465,,1,N/A,84000,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
1020,20260219 23:38,41.93118667602539,-87.77283732096355,268,4621,76,Harlem,41131,False,197,273992994,76 -458,,1,N/A,82740,2026-02-19,2026-02-19 23:39:03 CST,"66,67,68,70,71,72,73,74,75,76"
8066,20260219 23:38,41.947853088378906,-87.6689453125,179,593,9,95th Red Line,9408,False,243,273986817,9 -666,,1,N/A,84630,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8126,20260219 23:38,41.90215594951923,-87.66751861572266,178,593,9,95th Red Line,26136,False,241,273986816,9 -665,,1,N/A,83700,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
1492,20260219 23:38,41.85794052987728,-87.6661448928545,180,593,9,95th Red Line,42277,False,240,273986815,9 -664,,1,N/A,82800,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8043,20260219 23:38,41.83413911902386,-87.6657308495563,177,593,9,95th Red Line,51785,False,238,273986814,9 -663,,1,N/A,81900,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8054,20260219 23:38,41.72122781926935,-87.66275024414062,178,593,9,95th Red Line,93025,False,235,273986812,9 -616,,1,N/A,80100,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
1511,20260219 23:38,41.76665011319247,-87.66378021240234,359,9372,9,Ravenswood Metra,16991,False,242,273986834,9 -605,,1,N/A,84300,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
1570,20260219 23:38,41.860530853271484,-87.66617965698242,359,9372,9,Ravenswood Metra,51946,False,239,273986833,9 -668,,1,N/A,82620,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
1491,20260219 23:38,41.90738001177388,-87.66754150390625,357,9372,9,Ravenswood Metra,69020,False,237,273986832,9 -667,,1,N/A,81240,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8923,20260219 23:38,41.7681644984654,-87.66396250043597,176,25896,9,95th,75880,False,236,273986813,9 -662,,1,N/A,81000,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8135,20260219 23:39,41.861415,-87.622525,180,4135,12,15th/Indiana,44574,False,1074815,273984351,12 -203,,1,N/A,82950,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8892,20260219 23:38,41.86748123168945,-87.62623819315209,270,7471,12,Central/Harrison,4076,False,1074828,273984338,12 -258,,1,N/A,84630,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8765,20260219 23:38,41.86636179685593,-87.70980191230774,269,7471,12,Central/Harrison,27986,False,1074829,273984365,12 -257,,1,N/A,83460,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8180,20260219 23:38,41.87282192707062,-87.76485192775726,255,7471,12,Central/Harrison,45500,False,1074833,273984354,12 -256,,1,N/A,82290,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
4324,20260219 23:38,41.81652069091797,-87.59493255615234,150,4275,J14,103rd/Stony Island,31985,False,209266,273995024,J14 -165,,1,N/A,83580,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
4064,20260219 23:38,41.74767039372371,-87.57593829815204,178,4275,J14,103rd/Stony Island,59085,False,209267,273995023,J14 -164,,1,N/A,82680,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
4314,20260219 23:38,41.70862183204064,-87.58231060321515,334,4275,J14,103rd/Stony Island,83582,False,209268,273995022,J14 -124,,1,N/A,81780,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
1321,20260219 23:38,41.80921936035156,-87.63191223144531,269,4287,15,103rd/Stony Island,37,False,252,273995748,106 -151,,1,N/A,85140,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8521,20260219 23:38,41.77692097630994,-87.58637553247912,176,4287,15,103rd/Stony Island,24631,False,251,273995732,15 -160,,1,N/A,83610,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8400,20260219 23:38,41.707908630371094,-87.57724410768539,88,4288,15,47th Red Line,1321,False,115,273995735,15 -159,,1,N/A,85110,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8002,20260219 23:39,41.78712969048079,-87.58660995128542,357,4288,15,47th Red Line,38640,False,116,273995731,15 -158,,1,N/A,83160,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8174,20260219 23:39,41.882110595703125,-87.62515258789062,275,954,20,Austin,17,False,1040766,273982299,66 -851,,1,N/A,85170,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
1104,20260219 23:38,41.88158416748047,-87.66482053484235,267,954,20,Austin,10807,False,1040765,273982316,20 -864,,1,N/A,84270,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8662,20260219 23:38,41.88056564331055,-87.7469227717473,268,954,20,Austin,33162,False,1040764,273982337,20 -862,,1,N/A,83370,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
1108,20260219 23:38,41.8817253112793,-87.65062713623047,88,957,20,Michigan,33775,False,1040624,273982303,20 -866,,1,N/A,83340,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
1352,20260219 23:38,41.88048419436893,-87.77407280174461,189,959,20,Washington/State,0,False,1040626,273982326,20 -861,,1,N/A,85140,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8902,20260219 23:38,41.88077526092529,-87.72112274169922,90,959,20,Washington/State,14573,False,1040625,273982588,20 -817,,1,N/A,84240,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8278,20260219 23:38,41.85222625732422,-87.67264406798316,269,4557,21,North Riverside Mall,17774,False,413,273986495,21 -258,,1,N/A,84000,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8310,20260219 23:38,41.851871490478516,-87.69861227567078,270,4557,21,North Riverside Mall,24827,False,412,273986494,21 -259,,1,N/A,82800,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8105,20260219 23:38,41.85053503513336,-87.7954660654068,88,14113,21,Kedzie,4558,False,88415464,273986582,21 -212,,1,N/A,84840,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
8872,20260219 23:38,41.851768493652344,-87.70539186438735,88,14113,21,Kedzie,29107,False,88415469,273986576,21 -257,,1,N/A,83760,2026-02-19,2026-02-19 23:39:04 CST,"9,X9,11,12,J14,15,18,19,20,21"
1360,20260219 23:38,41.93307876586914,-87.63932800292969,355,10902,77,Cumberland,1382,False,204032,273990338,77 -469,,1,N/A,85020,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
7997,20260219 23:39,41.93950579459207,-87.68555905526145,268,10902,77,Cumberland,16466,False,205874,273990337,77 -472,,1,N/A,84180,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8211,20260219 23:38,41.938994863758914,-87.71221160888672,273,10902,77,Cumberland,23797,False,351,273990336,77 -473,,1,N/A,83340,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8366,20260219 23:39,41.937311666666666,-87.835515,90,10902,77,Cumberland,57648,True,339,273990333,77 -470,,1,N/A,79980,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1046,20260219 23:38,41.93804168701172,-87.80404472351074,88,10944,77,Diversey/Lake Shore,8521,False,1007385,273990299,77 -466,,1,N/A,84600,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1039,20260219 23:38,41.93941518238613,-87.69601862771171,89,10944,77,Diversey/Lake Shore,37849,False,1007582,273990295,77 -474,,1,N/A,83400,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8232,20260219 23:38,41.94002847504198,-87.646843090392,97,10944,77,Diversey/Lake Shore,51195,False,1007572,273990298,77 -459,,1,N/A,82200,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1288,20260219 23:38,41.751731872558594,-87.56626691316303,271,1598,79,Western,6435,False,331,273990784,79 -718,,1,N/A,84690,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1256,20260219 23:38,41.751129639454376,-87.62563108786559,268,1599,79,Ford City,22608,False,329,273990783,79 -727,,1,N/A,83730,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8457,20260219 23:39,41.750404357910156,-87.65975997027229,268,1599,79,Ford City,31948,False,328,273990757,79 -707,,1,N/A,83250,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1007,20260219 23:38,41.75489807128906,-87.73253631591797,86,1599,79,Ford City,58681,False,325,273990781,79 -760,,1,N/A,81840,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8698,20260219 23:39,41.75584030151367,-87.73309326171875,185,1612,79,Lakefront,0,False,221,273990775,79 -709,,1,N/A,85230,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
7975,20260219 23:39,41.74947474553035,-87.72016906738281,88,1612,79,Lakefront,10835,False,220,273990767,79 -758,,1,N/A,84630,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
7973,20260219 23:38,41.7515626937624,-87.57825869605655,87,1612,79,Lakefront,50005,False,215,273990772,79 -751,,1,N/A,82380,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8529,20260219 23:38,41.75195829329952,-87.54821162069997,90,1612,79,Lakefront,58192,False,213,273990770,79 -710,,1,N/A,81420,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
